claim_id,policy_id,claim_amount,claim_date,claim_type,fraud_flag,settlement_amount
CLM0002647,POL0002378,75695.37,2022-12-14,Medical,0,30741.55
CLM0002648,POL0001046,47243.32,2021-07-08,Fire,0,37168.85
CLM0002649,POL0001496,71892.14,2021-09-15,Accident,0,48807.49
CLM0002650,POL0001288,45354.73,2023-07-14,Accident,0,73057.14
CLM0002651,POL0002950,85211.72,2020-12-29,Theft,0,20233.39
CLM0002652,POL0001799,33614.26,2021-09-16,Medical,0,36005.33
CLM0002653,POL0000724,92765.6,2018-08-30,Accident,0,25032.61
CLM0002654,POL0001160,54457.22,2020-04-13,Medical,0,37455.1
CLM0002655,POL0000252,53800.94,2024-10-01,Fire,0,55807.99
CLM0002656,POL0000205,67245.63,2022-01-08,Theft,0,38720.51
CLM0002657,POL0001880,34415.17,2023-10-25,Medical,0,66812.55
CLM0002658,POL0002880,72570.79,2018-10-27,Theft,0,44394.67
CLM0002659,POL0000791,32382.3,2021-10-05,Medical,0,31045.48
CLM0002660,POL0001085,40055.11,2020-08-05,Medical,0,62650.99
CLM0002661,POL0000465,67632.99,2024-08-17,Natural Disaster,0,34676.52
CLM0002662,POL0001842,38155.69,2019-07-14,Theft,0,41389.55
CLM0002663,POL0001326,20397.43,2021-12-09,Medical,0,79575.23
CLM0002664,POL0001496,87254.2,2022-12-04,Natural Disaster,1,62978.61
CLM0002665,POL0000394,92254.46,2023-08-15,Natural Disaster,0,68454.83
CLM0002666,POL0001631,62859.74,2018-06-22,Theft,0,47550.23
CLM0002667,POL0002029,81209.5,2021-03-30,Fire,0,28052.85
CLM0002668,POL0002708,98671.91,2020-02-07,Theft,0,79304.19
CLM0002669,POL0000912,61670.09,2020-11-19,Medical,0,19748.4
CLM0002670,POL0001283,90924.87,2023-03-28,Fire,0,69863.51
CLM0002671,POL0002578,36245.85,2022-02-04,Theft,0,72930.72
CLM0002672,POL0001211,70197.01,2019-01-11,Theft,0,65459.12
CLM0002673,POL0001236,6052.64,2024-12-09,Theft,0,9392.5
CLM0002674,POL0001059,79002.67,2022-10-13,Theft,0,68372.81
CLM0002675,POL0001171,83065.41,2023-09-18,Fire,0,53203.1
CLM0002676,POL0001273,40416.96,2019-09-18,Medical,0,54561.67
CLM0002677,POL0000057,64076.02,2023-10-11,Natural Disaster,0,62986.57
CLM0002678,POL0001893,85906.93,2018-04-30,Theft,0,39395.83
CLM0002679,POL0002570,88419.01,2019-06-18,Natural Disaster,0,21592.43
CLM0002680,POL0001749,11099.89,2020-08-18,Natural Disaster,0,46122.09
CLM0002681,POL0000361,82835.03,2019-05-03,Natural Disaster,0,8961.43
CLM0002682,POL0002282,27787.21,2024-06-11,Theft,0,54081.97
CLM0002683,POL0001949,72867.04,2021-06-13,Theft,0,38790.39
CLM0002684,POL0000223,32853.83,2019-08-11,Theft,0,40335.78
CLM0002685,POL0001640,6104.8,2021-12-02,Theft,1,15110.02
CLM0002686,POL0000327,21382.14,2021-10-29,Accident,1,3590.24
CLM0002687,POL0001122,41162.84,2020-02-27,Medical,0,49018.2
CLM0002688,POL0001250,74252.25,2024-12-01,Accident,0,52808.83
CLM0002689,POL0001758,10520.01,2018-04-26,Fire,0,40013.87
CLM0002690,POL0000836,81386.95,2020-09-24,Accident,1,61328.78
CLM0002691,POL0002537,99696.63,2022-01-20,Accident,0,45228.18
CLM0002692,POL0002526,78931.64,2018-02-17,Accident,0,67901.22
CLM0002693,POL0000985,47636.78,2022-01-07,Medical,0,23263.05
CLM0002694,POL0001358,57031.94,2024-06-26,Natural Disaster,0,19675.73
CLM0002695,POL0000792,1112.97,2021-09-16,Fire,0,21113.28
CLM0002696,POL0001887,21322.75,2019-07-11,Fire,1,2732.32
CLM0002697,POL0002560,89949.32,2024-12-19,Medical,0,72079.74
CLM0002698,POL0000382,2662.08,2018-05-24,Accident,0,79935.17
CLM0002699,POL0001447,90527.1,2021-04-03,Natural Disaster,0,65376.85
CLM0002700,POL0001372,11768.63,2024-05-05,Theft,0,33183.91
CLM0002701,POL0001875,13740.88,2021-08-14,Medical,0,28508.5
CLM0002702,POL0002500,17947.32,2019-05-24,Natural Disaster,0,62042.2
CLM0002703,POL0002009,80038.84,2021-01-01,Medical,0,40942.63
CLM0002704,POL0001143,48079.56,2024-01-05,Medical,0,75174.79
CLM0002705,POL0000214,14947.06,2019-08-23,Theft,0,22582.5
CLM0002706,POL0000565,68836.78,2022-03-13,Natural Disaster,0,26108.29
CLM0002707,POL0000732,94098.49,2023-01-13,Accident,0,79906.35
CLM0002708,POL0000439,57458.92,2020-11-11,Natural Disaster,0,78260.53
CLM0002709,POL0002803,10320.65,2021-08-21,Natural Disaster,0,70849.78
CLM0002710,POL0001589,5947.69,2018-04-30,Accident,0,32548.91
CLM0002711,POL0000629,79689.3,2020-02-13,Theft,0,67057.73
CLM0002712,POL0000903,62795.32,2023-02-28,Natural Disaster,0,22886.44
CLM0002713,POL0001471,92304.41,2018-03-01,Accident,0,20603.95
CLM0002714,POL0000395,54951.39,2018-07-12,Medical,0,43851.08
CLM0002715,POL0000247,6708.34,2019-12-29,Medical,0,68862.95
CLM0002716,POL0002953,40666.84,2024-06-23,Accident,0,8068.61
CLM0002717,POL0002296,65970.07,2022-04-26,Medical,1,45354.88
CLM0002718,POL0001637,38796.09,2021-09-02,Natural Disaster,0,48896.15
CLM0002719,POL0002647,99959.34,2018-02-10,Accident,0,46509.88
CLM0002720,POL0002913,40835.17,2020-12-11,Natural Disaster,0,17714.23
CLM0002721,POL0001473,54850.49,2023-08-10,Fire,0,5411.09
CLM0002722,POL0002132,22926.51,2024-03-27,Theft,0,71630.85
CLM0002723,POL0002821,15637.75,2019-01-28,Theft,0,46088.64
CLM0002724,POL0001245,64707.9,2020-10-08,Theft,0,61501.98
CLM0002725,POL0002099,59066.97,2019-10-31,Accident,0,29345.63
CLM0002726,POL0002598,931.72,2018-03-17,Fire,0,3687.43
CLM0002727,POL0002819,28835.76,2018-05-26,Theft,0,20987.36
CLM0002728,POL0000981,64536.17,2022-12-27,Natural Disaster,0,6147.24
CLM0002729,POL0001211,81318.81,2024-09-01,Theft,0,6535.83
CLM0002730,POL0001549,31580.68,2021-12-03,Fire,0,17392.41
CLM0002731,POL0002513,64919.92,2020-11-16,Natural Disaster,0,50796.18
CLM0002732,POL0000419,26893.16,2022-07-16,Natural Disaster,0,65476.34
CLM0002733,POL0002135,69192.8,2019-08-31,Accident,0,65762.16
CLM0002734,POL0000259,69945.83,2020-07-06,Accident,0,75039.2
CLM0002735,POL0002359,13457.23,2018-12-06,Medical,0,52613.61
CLM0002736,POL0002221,66676.43,2020-01-28,Fire,0,1882.92
CLM0002737,POL0001520,33689.93,2019-02-21,Natural Disaster,0,30378.97
CLM0002738,POL0001269,17673.2,2021-10-11,Fire,0,9183.4
CLM0002739,POL0000940,50285.94,2022-01-24,Theft,0,62263.94
CLM0002740,POL0002553,45503.52,2023-08-11,Theft,0,9839.22
CLM0002741,POL0002377,77500.54,2018-09-05,Medical,0,8742.02
CLM0002742,POL0000196,8909.29,2022-02-15,Natural Disaster,0,2548.23
CLM0002743,POL0000062,79080.45,2024-06-05,Natural Disaster,0,76453.57
CLM0002744,POL0000562,11055.2,2021-05-02,Medical,0,62921.09
CLM0002745,POL0002945,21142.17,2020-12-24,Theft,0,26864.87
CLM0002746,POL0002892,51830.27,2022-02-16,Natural Disaster,0,30302.22
CLM0002747,POL0000040,46585.87,2024-01-10,Fire,0,5036.45
CLM0002748,POL0001768,98891.47,2024-07-31,Natural Disaster,0,12885.98
CLM0002749,POL0002776,59152.63,2021-06-27,Theft,0,25122.67
CLM0002750,POL0002038,33079.84,2023-08-28,Natural Disaster,0,31213.08
CLM0002751,POL0002505,90064.81,2022-05-17,Natural Disaster,0,49712.12
CLM0002752,POL0002926,31565.39,2022-06-19,Accident,0,28221.49
CLM0002753,POL0001876,27740.68,2024-09-27,Natural Disaster,0,76381.66
CLM0002754,POL0000788,49689.99,2021-10-13,Medical,0,27620.7
CLM0002755,POL0001877,91360.89,2023-10-19,Medical,0,75345.15
CLM0002756,POL0000002,70997.17,2020-09-22,Fire,0,58469.82
CLM0002757,POL0001493,67909.58,2019-06-06,Natural Disaster,0,72021.83
CLM0002758,POL0001130,72744.69,2018-08-17,Fire,0,56341.63
CLM0002759,POL0002264,66134.24,2019-07-04,Theft,0,45616.15
CLM0002760,POL0000777,76099.74,2023-07-26,Theft,0,40873.9
CLM0002761,POL0002727,19679.82,2019-08-13,Accident,0,23519.65
CLM0002762,POL0001783,18137.2,2019-11-07,Accident,0,24064.47
CLM0002763,POL0000414,36535.25,2021-06-29,Natural Disaster,0,18089.51
CLM0002764,POL0000210,85170.5,2024-09-19,Natural Disaster,0,31027.6
CLM0002765,POL0001964,71588.19,2019-08-17,Fire,0,10419.75
CLM0002766,POL0002091,56864.1,2019-02-22,Fire,0,31192.12
CLM0002767,POL0002186,2435.02,2019-08-29,Natural Disaster,0,66749.38
CLM0002768,POL0001645,23962.33,2020-04-17,Natural Disaster,0,69662.3
CLM0002769,POL0001584,80449.64,2020-11-06,Accident,0,51533.58
CLM0002770,POL0002686,24627.43,2020-07-16,Accident,1,20767.74
CLM0002771,POL0002517,73163.87,2018-09-14,Accident,1,19455.85
CLM0002772,POL0000726,18871.11,2020-02-26,Natural Disaster,0,22450.93
CLM0002773,POL0001413,60833.57,2021-01-04,Fire,0,40153.13
CLM0002774,POL0001222,63007.03,2018-08-20,Medical,0,78122.62
CLM0002775,POL0002250,75320.64,2018-07-24,Medical,0,9002.0
CLM0002776,POL0002240,44115.07,2019-09-29,Fire,0,40190.81
CLM0002777,POL0000107,63451.13,2019-12-12,Fire,0,54674.88
CLM0002778,POL0000327,48953.49,2018-01-03,Fire,1,19879.17
CLM0002779,POL0002798,94760.14,2023-10-22,Accident,0,77538.25
CLM0002780,POL0000644,52427.13,2022-05-06,Theft,0,28117.03
CLM0002781,POL0000357,21354.99,2019-10-20,Natural Disaster,0,74608.74
CLM0002782,POL0002643,66955.31,2019-04-23,Accident,0,47909.23
CLM0002783,POL0002549,55072.5,2018-11-18,Medical,0,625.13
CLM0002784,POL0001308,80481.03,2022-11-26,Natural Disaster,0,25095.64
CLM0002785,POL0002516,18102.7,2024-05-22,Fire,0,2017.43
CLM0002786,POL0000508,26463.49,2018-01-27,Medical,0,30703.62
CLM0002787,POL0002154,92202.1,2019-10-20,Fire,0,74622.96
CLM0002788,POL0001090,93037.6,2023-02-06,Fire,0,62387.66
CLM0002789,POL0000195,44504.55,2021-01-26,Fire,1,49724.53
CLM0002790,POL0001212,5251.24,2022-12-05,Natural Disaster,0,43222.6
CLM0002791,POL0000047,31002.23,2024-01-17,Medical,0,29994.78
CLM0002792,POL0001386,25088.7,2023-12-11,Medical,0,17159.71
CLM0002793,POL0002585,41760.35,2018-09-07,Fire,0,5283.24
CLM0002794,POL0001602,32121.16,2020-08-22,Accident,0,15454.69
CLM0002795,POL0001511,82984.74,2021-01-06,Theft,0,28316.15
CLM0002796,POL0000847,802.08,2020-01-22,Accident,0,41743.29
CLM0002797,POL0001603,64640.87,2023-03-03,Natural Disaster,0,16590.99
CLM0002798,POL0000709,66594.89,2020-11-11,Theft,0,77953.99
CLM0002799,POL0000808,66232.34,2019-07-07,Accident,0,6424.96
CLM0002800,POL0002660,52299.17,2021-02-26,Medical,0,7854.91
CLM0002801,POL0000115,61304.86,2019-06-22,Accident,0,54703.41
CLM0002802,POL0002728,81144.18,2024-04-09,Fire,0,60478.41
CLM0002803,POL0000631,78527.58,2020-04-30,Natural Disaster,0,77804.38
CLM0002804,POL0002267,3945.23,2020-07-29,Accident,0,42576.4
CLM0002805,POL0000197,3528.44,2022-03-03,Accident,0,13524.93
CLM0002806,POL0000401,83975.01,2022-03-08,Theft,0,75052.94
CLM0002807,POL0002797,57685.6,2024-05-30,Fire,0,78424.68
CLM0002808,POL0002729,95764.02,2024-03-28,Theft,0,73904.06
CLM0002809,POL0002040,43443.36,2024-12-14,Natural Disaster,0,69771.0
CLM0002810,POL0000076,18085.81,2018-01-13,Natural Disaster,0,6482.66
CLM0002811,POL0001450,47586.87,2023-05-08,Fire,0,68433.39
CLM0002812,POL0000287,43936.16,2021-12-20,Theft,0,76272.18
CLM0002813,POL0001569,51959.15,2020-03-24,Fire,0,44319.46
CLM0002814,POL0001323,80890.75,2020-10-03,Theft,0,61875.25
CLM0002815,POL0000861,65730.61,2019-12-30,Medical,0,52973.38
CLM0002816,POL0000742,18934.9,2019-07-18,Fire,0,23258.23
CLM0002817,POL0001731,73580.49,2024-02-10,Natural Disaster,0,47125.33
CLM0002818,POL0002342,59393.67,2020-03-06,Theft,0,71183.06
CLM0002819,POL0000809,58041.92,2019-07-19,Medical,0,39861.91
CLM0002820,POL0002934,67986.56,2022-11-01,Natural Disaster,0,47334.58
CLM0002821,POL0001960,56614.56,2022-12-28,Theft,0,42657.66
CLM0002822,POL0000414,46022.62,2020-05-01,Medical,0,22807.67
CLM0002823,POL0000431,64217.84,2024-10-07,Natural Disaster,0,51599.95
CLM0002824,POL0001814,72510.84,2018-11-23,Natural Disaster,0,40904.76
CLM0002825,POL0001254,22963.81,2021-02-03,Medical,0,18833.92
CLM0002826,POL0001919,49956.46,2022-02-23,Natural Disaster,0,71661.64
CLM0002827,POL0002219,46088.16,2022-09-23,Theft,0,76018.65
CLM0002828,POL0001341,4470.38,2021-10-01,Theft,0,4713.2
CLM0002829,POL0000544,83526.65,2020-01-02,Natural Disaster,0,49901.2
CLM0002830,POL0001515,38049.51,2019-02-16,Accident,0,33379.14
CLM0002831,POL0001412,7732.58,2018-05-30,Medical,0,42218.56
CLM0002832,POL0000072,46060.96,2020-04-07,Accident,1,30094.23
CLM0002833,POL0001023,16567.34,2022-06-22,Theft,0,38106.37
CLM0002834,POL0000532,70589.23,2020-03-06,Natural Disaster,0,26077.68
CLM0002835,POL0002287,57391.27,2018-08-09,Fire,0,9672.98
CLM0002836,POL0002759,27376.32,2021-12-29,Fire,0,24372.0
CLM0002837,POL0000577,95072.15,2023-09-03,Accident,0,53725.48
CLM0002838,POL0001113,29528.66,2018-04-28,Accident,0,4315.41
CLM0002839,POL0001946,55722.19,2018-05-19,Accident,0,30803.77
CLM0002840,POL0000713,80256.0,2018-12-21,Theft,0,3671.24
CLM0002841,POL0001559,51632.28,2024-08-06,Theft,0,28694.42
CLM0002842,POL0000642,96105.14,2023-05-05,Natural Disaster,0,7282.65
CLM0002843,POL0002638,84463.53,2020-11-01,Theft,1,27369.32
CLM0002844,POL0002238,92141.39,2023-07-10,Natural Disaster,0,67095.59
CLM0002845,POL0000812,37583.91,2023-09-12,Natural Disaster,0,49188.67
CLM0002846,POL0001015,55061.36,2022-09-23,Accident,0,54678.87
CLM0002847,POL0002673,84096.55,2018-12-12,Fire,1,40452.87
CLM0002848,POL0001363,90398.25,2023-01-03,Accident,0,73813.82
CLM0002849,POL0002022,94464.18,2022-01-19,Theft,0,43430.34
CLM0002850,POL0002677,87975.62,2024-09-13,Medical,0,8612.24
CLM0002851,POL0001541,73210.11,2020-04-29,Theft,0,74668.31
CLM0002852,POL0002937,2909.37,2020-06-15,Fire,0,10905.15
CLM0002853,POL0001862,31837.87,2024-07-15,Theft,0,79933.88
CLM0002854,POL0000784,13329.16,2018-07-15,Fire,0,35000.13
CLM0002855,POL0000671,15898.48,2020-07-29,Medical,0,6156.79
CLM0002856,POL0002770,29445.27,2023-04-06,Medical,0,69168.94
CLM0002857,POL0002574,7936.68,2022-09-28,Natural Disaster,0,7702.77
CLM0002858,POL0002585,24681.67,2023-07-12,Theft,1,14202.26
CLM0002859,POL0000847,95719.39,2020-12-27,Natural Disaster,0,33562.56
CLM0002860,POL0001242,31538.39,2023-09-11,Accident,0,54192.05
CLM0002861,POL0001278,16391.45,2019-03-31,Accident,0,9954.86
CLM0002862,POL0001385,71970.87,2024-04-10,Accident,0,49923.23
CLM0002863,POL0001765,82936.26,2019-06-27,Accident,0,62496.79
CLM0002864,POL0002962,31746.77,2022-05-24,Accident,0,10142.64
CLM0002865,POL0000178,28210.48,2020-05-04,Theft,0,51911.38
CLM0002866,POL0000276,24555.08,2024-07-19,Natural Disaster,0,76722.41
CLM0002867,POL0002360,39629.49,2023-10-23,Natural Disaster,0,77401.38
CLM0002868,POL0001666,9179.56,2021-09-19,Fire,1,13184.51
CLM0002869,POL0000791,67078.36,2021-07-20,Accident,0,60848.42
CLM0002870,POL0001677,82311.52,2020-05-12,Medical,0,67776.61
CLM0002871,POL0001425,66536.39,2020-01-07,Fire,0,71150.37
CLM0002872,POL0001241,42409.37,2021-09-15,Fire,0,26097.41
CLM0002873,POL0002746,29251.74,2023-06-20,Theft,0,21828.44
CLM0002874,POL0000027,41239.89,2020-06-16,Fire,0,4114.53
CLM0002875,POL0002961,42671.83,2020-11-09,Medical,0,32137.9
CLM0002876,POL0002470,66769.07,2023-05-26,Natural Disaster,0,10179.33
CLM0002877,POL0002549,92842.01,2024-11-26,Fire,0,62964.71
CLM0002878,POL0002956,7523.36,2018-10-25,Theft,0,11694.44
CLM0002879,POL0002373,95358.68,2022-09-03,Accident,0,65566.76
CLM0002880,POL0001348,91065.03,2021-03-20,Medical,1,8876.8
CLM0002881,POL0001591,12214.36,2024-09-29,Accident,0,38605.05
CLM0002882,POL0001727,18766.71,2019-07-05,Fire,0,30955.35
CLM0002883,POL0000285,31503.76,2024-04-09,Natural Disaster,0,48243.04
CLM0002884,POL0001113,56186.77,2021-09-09,Theft,0,41646.12
CLM0002885,POL0001069,13880.38,2020-12-23,Medical,0,48010.53
CLM0002886,POL0002546,20433.33,2020-08-20,Natural Disaster,0,376.81
CLM0002887,POL0000912,90316.19,2024-07-26,Medical,0,10462.04
CLM0002888,POL0001815,11375.41,2020-09-21,Theft,0,41514.48
CLM0002889,POL0002193,40188.39,2023-03-01,Theft,0,18604.39
CLM0002890,POL0002996,76418.68,2020-08-01,Fire,1,6382.48
CLM0002891,POL0000082,88914.02,2020-05-02,Medical,0,17650.78
CLM0002892,POL0000980,33936.23,2021-05-23,Fire,0,62454.81
CLM0002893,POL0001191,16861.53,2021-12-19,Medical,0,43473.02
CLM0002894,POL0001773,73832.66,2018-05-26,Medical,0,15449.13
CLM0002895,POL0001826,77369.5,2022-06-12,Accident,0,1573.48
CLM0002896,POL0002536,98013.33,2019-02-17,Fire,0,28800.37
CLM0002897,POL0001774,14384.41,2024-02-23,Medical,0,28790.33
CLM0002898,POL0001334,71087.38,2022-09-08,Medical,0,58889.48
CLM0002899,POL0002008,42020.61,2022-03-24,Theft,0,73579.06
CLM0002900,POL0000082,91505.63,2020-10-01,Accident,1,29949.52
CLM0002901,POL0000094,41079.17,2024-07-20,Theft,0,55144.17
CLM0002902,POL0001345,44873.06,2019-04-08,Fire,0,50901.97
CLM0002903,POL0000343,13116.26,2019-04-24,Fire,0,33939.8
CLM0002904,POL0002845,32433.21,2018-04-17,Medical,0,5551.44
CLM0002905,POL0002409,40383.63,2023-04-17,Natural Disaster,1,38035.12
CLM0002906,POL0001855,2242.12,2020-12-28,Theft,0,28524.84
CLM0002907,POL0001090,44038.66,2019-02-25,Fire,0,44150.49
CLM0002908,POL0000624,33963.7,2024-04-01,Medical,0,10294.15
CLM0002909,POL0000868,80482.05,2024-05-11,Medical,0,58021.91
CLM0002910,POL0002477,11157.71,2020-06-09,Theft,0,63083.71
CLM0002911,POL0000171,76141.01,2024-07-31,Medical,1,31260.39
CLM0002912,POL0001783,71544.15,2018-09-18,Accident,0,14269.49
CLM0002913,POL0000578,24557.34,2024-02-11,Natural Disaster,0,49999.17
CLM0002914,POL0000068,8785.53,2018-09-12,Theft,0,76478.21
CLM0002915,POL0001516,84262.43,2021-03-17,Theft,0,56130.1
CLM0002916,POL0001058,25318.29,2018-12-04,Theft,1,10141.53
CLM0002917,POL0000001,14983.23,2024-04-14,Medical,0,31958.44
CLM0002918,POL0002199,36224.14,2019-05-09,Medical,0,73254.9
CLM0002919,POL0000902,40387.84,2019-11-27,Theft,0,50863.48
CLM0002920,POL0001808,32945.75,2024-06-12,Theft,0,12028.03
CLM0002921,POL0002306,97659.87,2022-04-09,Accident,0,58050.0
CLM0002922,POL0000750,88141.66,2024-04-25,Fire,0,28475.45
CLM0002923,POL0002676,87361.06,2020-05-10,Accident,0,39315.89
CLM0002924,POL0000795,40177.38,2023-11-16,Theft,0,33379.21
CLM0002925,POL0002067,96305.53,2022-12-27,Medical,0,58138.02
CLM0002926,POL0001820,68559.52,2018-01-08,Medical,0,17667.12
CLM0002927,POL0002083,83283.47,2020-09-01,Theft,1,31253.07
CLM0002928,POL0000371,50337.07,2019-01-23,Fire,0,59640.29
CLM0002929,POL0002539,16481.42,2022-09-21,Natural Disaster,0,56471.19
CLM0002930,POL0002865,88745.11,2020-02-08,Natural Disaster,0,16379.02
CLM0002931,POL0002055,48899.46,2019-06-07,Accident,0,28247.92
CLM0002932,POL0002597,96871.21,2018-10-16,Fire,0,1444.81
CLM0002933,POL0000371,25858.67,2020-10-09,Natural Disaster,1,42554.75
CLM0002934,POL0001689,99241.71,2018-05-22,Fire,0,22691.03
CLM0002935,POL0000757,22631.26,2024-03-24,Medical,0,1245.71
CLM0002936,POL0001139,37132.59,2022-04-18,Medical,0,34148.99
CLM0002937,POL0001361,59604.64,2024-11-26,Fire,0,74171.52
CLM0002938,POL0002622,69485.64,2023-07-22,Theft,0,73895.07
CLM0002939,POL0002729,72168.08,2024-04-23,Natural Disaster,0,29956.6
CLM0002940,POL0001166,47887.11,2020-08-02,Natural Disaster,0,36099.48
CLM0002941,POL0001509,8144.28,2022-12-05,Medical,0,19641.71
CLM0002942,POL0001462,49856.79,2024-08-29,Accident,0,5744.13
CLM0002943,POL0002136,33801.45,2023-11-18,Natural Disaster,0,55605.96
CLM0002944,POL0000463,65936.73,2023-05-16,Medical,0,64064.2
CLM0002945,POL0000481,18636.42,2019-08-10,Medical,0,70444.34
CLM0002946,POL0000823,39694.28,2022-11-19,Fire,0,74842.4
CLM0002947,POL0000524,96628.86,2022-11-19,Fire,0,73302.28
CLM0002948,POL0002259,9342.31,2018-07-31,Fire,0,2482.46
CLM0002949,POL0000244,60432.25,2022-05-16,Accident,1,78254.16
CLM0002950,POL0000239,9519.5,2022-01-21,Natural Disaster,0,30546.31
CLM0002951,POL0001221,16121.07,2023-08-14,Accident,1,70922.78
CLM0002952,POL0000769,60690.97,2021-05-18,Accident,0,35428.59
CLM0002953,POL0000235,44677.55,2019-10-20,Fire,0,33948.58
CLM0002954,POL0002235,55075.65,2020-02-12,Medical,0,1191.89
CLM0002955,POL0002761,88047.28,2021-02-24,Theft,0,4479.58
CLM0002956,POL0000497,81815.4,2018-03-23,Medical,0,53800.94
CLM0002957,POL0001520,88854.15,2018-03-03,Medical,0,75029.96
CLM0002958,POL0001904,61817.36,2019-06-02,Medical,0,18184.7
CLM0002959,POL0002235,49219.5,2023-08-01,Medical,0,7785.35
CLM0002960,POL0001635,46190.16,2022-12-18,Accident,0,17344.41
CLM0002961,POL0000936,74110.95,2024-02-12,Fire,0,17221.89
CLM0002962,POL0001269,52369.34,2020-07-03,Fire,0,23662.91
CLM0002963,POL0002361,11024.0,2022-01-22,Medical,0,7851.05
CLM0002964,POL0000819,14622.93,2022-03-04,Theft,0,19071.48
CLM0002965,POL0000022,36029.74,2020-06-03,Natural Disaster,0,73725.6
CLM0002966,POL0002116,7248.43,2020-10-22,Medical,0,71250.47
CLM0002967,POL0002440,24303.51,2020-12-14,Medical,0,25509.46
CLM0002968,POL0001089,65811.88,2023-10-06,Theft,0,79752.41
CLM0002969,POL0001828,1736.82,2020-04-18,Accident,0,24078.74
CLM0002970,POL0001991,60607.24,2019-06-06,Medical,0,57829.84
CLM0002971,POL0000729,77349.51,2019-08-10,Theft,0,51627.5
CLM0002972,POL0002589,17430.3,2021-01-25,Accident,0,5444.97
CLM0002973,POL0002616,18506.37,2019-02-05,Accident,0,27581.06
CLM0002974,POL0001874,3371.21,2023-02-08,Medical,0,76134.52
CLM0002975,POL0002948,51488.78,2022-12-05,Accident,1,4354.09
CLM0002976,POL0000212,65631.46,2024-09-24,Medical,1,14238.28
CLM0002977,POL0001774,45962.5,2021-12-23,Medical,0,77684.38
CLM0002978,POL0000200,39250.16,2023-08-12,Fire,0,3471.48
CLM0002979,POL0000987,45714.08,2024-07-02,Natural Disaster,0,35894.61
CLM0002980,POL0000178,78262.06,2023-08-02,Natural Disaster,0,73492.58
CLM0002981,POL0001447,3834.67,2021-08-02,Fire,0,75511.2
CLM0002982,POL0000931,78489.95,2020-11-03,Medical,0,78351.88
CLM0002983,POL0002037,66801.04,2019-01-03,Theft,0,38661.3
CLM0002984,POL0001486,24521.94,2024-04-09,Accident,0,7192.46
CLM0002985,POL0002092,52711.6,2023-01-29,Fire,0,61884.45
CLM0002986,POL0001455,5404.42,2023-05-10,Fire,0,56805.98
CLM0002987,POL0000168,38269.07,2024-06-20,Fire,0,46495.19
CLM0002988,POL0002335,17817.23,2023-02-02,Fire,0,71092.4
CLM0002989,POL0002757,2718.89,2018-06-11,Natural Disaster,0,72952.14
CLM0002990,POL0002385,36030.41,2018-05-10,Medical,0,54754.57
CLM0002991,POL0000586,72748.19,2018-01-09,Fire,1,9234.37
CLM0002992,POL0001916,92141.68,2019-03-31,Fire,0,7913.36
CLM0002993,POL0002231,66395.22,2021-11-18,Fire,0,32867.79
CLM0002994,POL0000016,40496.03,2024-10-22,Theft,0,23628.24
CLM0002995,POL0001604,99949.86,2024-06-10,Theft,0,10898.76
CLM0002996,POL0002935,28652.88,2022-06-20,Accident,0,49011.91
CLM0002997,POL0000837,19119.58,2024-12-24,Medical,0,54777.33
CLM0002998,POL0002158,46636.39,2022-12-28,Fire,1,55928.07
CLM0002999,POL0001577,50738.69,2023-03-27,Accident,0,14269.6
CLM0003000,POL0000306,35804.93,2023-05-02,Accident,0,24675.75
