policy_id,customer_id,policy_type,premium_amount,coverage_amount,start_date,end_date,underwriting_score
POL0002682,CUST0001630,Property,4668.91,138464.06,2024-06-06,2026-06-09,0.364
POL0002683,CUST0001905,Auto,3493.92,250665.06,2019-12-04,2022-05-02,0.78
POL0002684,CUST0002923,Health,364.14,215426.1,2023-09-06,2026-04-14,0.175
POL0002685,CUST0002234,Property,4130.4,152702.37,2020-11-15,2023-03-08,0.133
POL0002686,CUST0002952,Auto,1161.28,405680.68,2022-07-26,2023-06-01,0.503
POL0002687,CUST0002730,Health,2980.26,245916.83,2023-12-17,2026-03-01,0.148
POL0002688,CUST0002252,Auto,2439.84,330875.55,2024-12-13,2026-06-30,0.414
POL0002689,CUST0000554,Health,2215.23,102744.02,2022-08-12,2025-02-10,0.817
POL0002690,CUST0002061,Property,4470.63,271418.75,2018-10-01,2020-04-29,0.293
POL0002691,CUST0002714,Life,2299.33,165808.26,2018-11-05,2020-11-19,0.665
POL0002692,CUST0001298,Auto,561.65,267942.67,2024-02-06,2025-05-26,0.342
POL0002693,CUST0002099,Property,4743.87,392604.66,2022-10-30,2024-05-14,0.136
POL0002694,CUST0000500,Auto,4618.57,386767.47,2024-08-18,2026-07-10,0.545
POL0002695,CUST0002417,Auto,3485.28,183568.13,2019-06-26,2021-01-20,0.768
POL0002696,CUST0002772,Health,2445.88,350195.79,2023-07-27,2025-07-29,0.428
POL0002697,CUST0002405,Auto,645.73,471232.08,2019-09-30,2021-11-22,0.594
POL0002698,CUST0002895,Health,3995.59,316577.97,2021-04-14,2022-06-27,0.82
POL0002699,CUST0001530,Property,562.29,82720.96,2022-09-15,2023-12-19,0.732
POL0002700,CUST0002304,Auto,529.28,343057.23,2018-01-08,2019-06-27,0.255
POL0002701,CUST0001512,Property,2779.44,61403.15,2019-11-05,2021-06-26,0.687
POL0002702,CUST0000279,Life,968.62,437334.1,2024-06-29,2025-07-05,0.502
POL0002703,CUST0001083,Property,237.11,263163.64,2023-01-29,2025-04-24,0.697
POL0002704,CUST0000446,Auto,2230.94,198718.96,2018-10-30,2020-06-28,0.496
POL0002705,CUST0002161,Life,858.64,37933.23,2022-11-25,2025-08-08,0.202
POL0002706,CUST0000836,Health,970.47,196584.03,2021-05-11,2022-10-20,0.556
POL0002707,CUST0000755,Life,569.17,452571.27,2022-10-30,2024-06-29,0.494
POL0002708,CUST0001846,Auto,1184.45,20281.67,2024-05-02,2025-11-24,0.514
POL0002709,CUST0001593,Auto,3634.32,242577.6,2023-02-24,2024-07-28,0.803
POL0002710,CUST0001513,Property,4082.85,466267.46,2019-11-02,2021-10-28,0.816
POL0002711,CUST0001431,Health,2372.16,203472.09,2022-01-13,2023-08-17,0.463
POL0002712,CUST0002415,Auto,2631.46,219806.09,2024-01-05,2024-08-18,0.465
POL0002713,CUST0001084,Auto,356.74,293494.43,2021-08-21,2023-12-13,0.512
POL0002714,CUST0002377,Health,532.72,236839.29,2022-06-11,2024-12-26,0.516
POL0002715,CUST0002776,Health,1436.33,92614.83,2019-02-26,2020-10-22,0.86
POL0002716,CUST0001591,Property,2810.71,19092.21,2019-07-21,2021-06-16,0.62
POL0002717,CUST0001909,Life,3749.85,308807.71,2019-05-07,2021-07-31,0.322
POL0002718,CUST0002768,Health,3104.01,461195.23,2024-01-23,2025-06-13,0.525
POL0002719,CUST0002232,Auto,2082.21,62118.43,2019-04-21,2020-01-12,0.602
POL0002720,CUST0001023,Health,767.96,113366.83,2020-05-12,2022-04-06,0.612
POL0002721,CUST0002359,Auto,3947.71,191412.45,2020-10-20,2021-09-29,0.568
POL0002722,CUST0001562,Property,1946.17,406283.69,2018-04-15,2019-05-22,0.242
POL0002723,CUST0000177,Life,3733.06,141937.56,2020-12-23,2022-04-13,0.127
POL0002724,CUST0000847,Property,2662.3,442206.66,2022-01-24,2023-10-16,0.37
POL0002725,CUST0001249,Health,3745.58,36929.36,2020-02-18,2021-07-24,0.442
POL0002726,CUST0001601,Auto,4554.99,471068.74,2021-03-05,2022-08-07,0.149
POL0002727,CUST0001605,Health,4620.94,284766.07,2020-06-21,2022-03-23,0.752
POL0002728,CUST0001976,Health,2768.51,332801.06,2024-04-07,2025-10-30,0.375
POL0002729,CUST0002057,Health,2655.24,190167.87,2020-04-18,2022-04-04,0.831
POL0002730,CUST0000236,Health,1475.26,393177.2,2019-02-05,2021-02-04,0.224
POL0002731,CUST0000710,Life,4691.84,91617.46,2020-03-30,2021-11-20,0.146
POL0002732,CUST0002972,Auto,2398.01,33966.79,2022-02-01,2023-08-15,0.486
POL0002733,CUST0002733,Health,812.44,203803.3,2023-06-05,2025-08-09,0.251
POL0002734,CUST0000794,Auto,2276.98,428310.9,2020-05-07,2020-11-07,0.85
POL0002735,CUST0002856,Life,809.86,379914.15,2021-06-10,2023-09-15,0.108
POL0002736,CUST0001935,Auto,2612.15,263406.43,2021-11-24,2022-05-26,0.43
POL0002737,CUST0001670,Auto,2894.12,290347.5,2024-04-12,2026-08-20,0.841
POL0002738,CUST0000027,Life,1821.23,73647.48,2023-02-19,2024-06-28,0.408
POL0002739,CUST0002598,Health,543.92,421933.94,2022-09-24,2023-06-08,0.174
POL0002740,CUST0001227,Auto,4728.82,395610.24,2020-12-08,2022-11-18,0.342
POL0002741,CUST0000085,Property,3912.09,331670.49,2021-10-26,2024-04-09,0.498
POL0002742,CUST0001856,Auto,4226.63,238433.61,2023-01-13,2024-06-30,0.248
POL0002743,CUST0002514,Health,1960.97,482585.04,2021-03-13,2021-10-11,0.473
POL0002744,CUST0001123,Property,3851.99,440725.67,2020-06-22,2022-10-11,0.769
POL0002745,CUST0001214,Health,2529.79,325770.94,2023-04-27,2025-09-27,0.798
POL0002746,CUST0000012,Auto,1165.2,192182.49,2020-02-15,2020-12-29,0.139
POL0002747,CUST0001013,Life,797.23,312830.92,2024-08-12,2025-11-06,0.229
POL0002748,CUST0001749,Health,1856.24,291966.05,2024-03-25,2025-04-04,0.32
POL0002749,CUST0001877,Health,860.25,203178.57,2021-01-08,2021-11-10,0.576
POL0002750,CUST0002620,Life,4991.69,160270.25,2021-12-08,2023-05-20,0.389
POL0002751,CUST0001318,Auto,436.11,209435.29,2021-11-09,2024-05-19,0.775
POL0002752,CUST0001384,Health,2317.49,291216.59,2020-05-19,2020-12-28,0.673
POL0002753,CUST0001679,Auto,2370.05,219786.07,2019-11-21,2022-05-30,0.18
POL0002754,CUST0002962,Auto,1643.03,139151.5,2020-09-15,2023-03-11,0.6
POL0002755,CUST0000180,Auto,2942.49,382872.03,2022-10-21,2023-12-18,0.19
POL0002756,CUST0000797,Life,919.89,270419.07,2023-11-15,2024-05-21,0.304
POL0002757,CUST0001468,Auto,3962.78,43160.83,2019-06-13,2022-01-09,0.242
POL0002758,CUST0002025,Auto,1795.75,190475.09,2021-03-14,2023-08-22,0.238
POL0002759,CUST0002489,Property,3038.44,443607.59,2024-06-25,2025-03-10,0.593
POL0002760,CUST0000887,Property,3635.07,380065.9,2018-11-14,2021-06-07,0.551
POL0002761,CUST0002469,Property,4467.4,168390.92,2019-11-24,2020-11-27,0.241
POL0002762,CUST0001190,Health,4211.78,469709.74,2021-02-25,2021-11-17,0.892
POL0002763,CUST0001676,Health,3119.88,47535.43,2024-07-19,2026-05-14,0.437
POL0002764,CUST0001520,Property,2064.29,481005.0,2019-09-12,2020-12-05,0.178
POL0002765,CUST0002516,Life,2615.38,130395.5,2018-01-24,2020-09-03,0.196
POL0002766,CUST0002761,Life,3889.93,14456.15,2021-08-10,2023-07-03,0.567
POL0002767,CUST0002433,Property,4412.22,222565.94,2019-03-22,2019-10-07,0.883
POL0002768,CUST0002362,Health,698.15,185895.51,2023-07-14,2025-05-12,0.558
POL0002769,CUST0000771,Health,2047.31,274153.61,2020-01-28,2020-12-02,0.859
POL0002770,CUST0001279,Life,3925.36,400418.7,2022-12-22,2025-07-28,0.455
POL0002771,CUST0000959,Auto,2271.93,422791.09,2023-11-26,2026-02-25,0.449
POL0002772,CUST0000917,Life,1794.69,206602.7,2018-03-27,2018-09-29,0.5
POL0002773,CUST0002071,Auto,2174.35,220624.41,2024-07-07,2027-01-25,0.658
POL0002774,CUST0001782,Health,3093.65,82607.09,2024-10-15,2027-03-17,0.394
POL0002775,CUST0000339,Health,4999.06,33298.33,2023-08-16,2024-12-17,0.791
POL0002776,CUST0001517,Property,2566.36,324195.35,2022-01-17,2024-10-01,0.123
POL0002777,CUST0002871,Health,1200.77,41574.44,2019-10-13,2021-12-27,0.452
POL0002778,CUST0002414,Auto,981.66,369576.76,2024-02-14,2025-11-27,0.509
POL0002779,CUST0001396,Life,403.28,274154.17,2020-09-16,2021-06-24,0.586
POL0002780,CUST0000915,Property,2882.32,107305.66,2019-10-22,2021-03-22,0.321
POL0002781,CUST0001854,Auto,2813.95,274366.24,2021-08-04,2022-12-15,0.442
POL0002782,CUST0000475,Life,1185.12,99668.88,2023-03-20,2025-02-09,0.488
POL0002783,CUST0001447,Life,3537.58,224981.23,2024-06-06,2024-12-27,0.65
POL0002784,CUST0001380,Life,3757.31,401784.55,2022-02-04,2024-07-23,0.719
POL0002785,CUST0001484,Health,1443.67,236340.45,2022-11-12,2024-07-13,0.69
POL0002786,CUST0002075,Life,1851.68,82862.67,2020-01-27,2020-12-14,0.373
POL0002787,CUST0002990,Health,4954.26,364676.05,2023-11-16,2026-04-22,0.9
POL0002788,CUST0002850,Life,1996.47,101516.52,2018-05-16,2020-08-29,0.779
POL0002789,CUST0000801,Life,3851.85,371889.44,2024-11-28,2025-10-22,0.308
POL0002790,CUST0002908,Health,2373.08,244882.62,2022-11-16,2025-04-06,0.256
POL0002791,CUST0001247,Health,4008.06,232333.46,2020-04-20,2020-12-10,0.351
POL0002792,CUST0000864,Auto,3891.31,427203.17,2020-07-01,2022-04-12,0.462
POL0002793,CUST0002738,Life,3405.23,357215.73,2020-10-17,2022-04-12,0.781
POL0002794,CUST0001172,Health,4302.94,26126.29,2018-06-30,2020-10-06,0.723
POL0002795,CUST0000739,Auto,4708.25,155125.41,2018-06-25,2019-07-18,0.781
POL0002796,CUST0001375,Auto,2983.92,436751.12,2023-10-10,2024-10-08,0.318
POL0002797,CUST0002463,Health,1339.85,18979.82,2020-12-11,2021-08-12,0.575
POL0002798,CUST0000982,Life,2113.42,277174.19,2018-07-17,2020-07-14,0.327
POL0002799,CUST0002477,Auto,3839.87,366634.58,2023-12-18,2024-10-04,0.187
POL0002800,CUST0002089,Life,3324.24,314709.48,2022-01-13,2023-03-31,0.647
POL0002801,CUST0002953,Life,1053.43,382660.78,2019-11-15,2020-07-27,0.214
POL0002802,CUST0001012,Auto,445.95,365589.01,2023-12-31,2025-04-19,0.634
POL0002803,CUST0002751,Health,3478.22,349095.04,2020-09-13,2021-09-05,0.618
POL0002804,CUST0002127,Life,1405.18,412554.53,2018-09-29,2021-05-01,0.748
POL0002805,CUST0000717,Property,2598.42,326388.43,2021-06-03,2021-11-30,0.212
POL0002806,CUST0001808,Health,3784.38,207185.06,2021-06-23,2022-05-16,0.727
POL0002807,CUST0002592,Auto,2900.8,241235.46,2020-10-17,2023-02-14,0.899
POL0002808,CUST0001474,Property,599.85,361195.14,2019-02-20,2021-10-06,0.781
POL0002809,CUST0002522,Life,1090.79,439389.95,2021-06-08,2023-09-27,0.701
POL0002810,CUST0001166,Health,1252.78,143387.21,2020-08-05,2021-06-09,0.63
POL0002811,CUST0002342,Property,1437.75,177617.63,2018-08-25,2020-11-19,0.437
POL0002812,CUST0000610,Health,2913.94,466062.3,2022-09-25,2024-08-17,0.684
POL0002813,CUST0002184,Life,2619.04,293470.78,2019-03-02,2021-05-18,0.679
POL0002814,CUST0002532,Health,1175.17,97691.29,2022-03-03,2024-01-13,0.605
POL0002815,CUST0001813,Property,524.26,335210.62,2024-01-12,2024-12-05,0.737
POL0002816,CUST0001336,Health,1022.87,495473.46,2023-06-09,2024-08-30,0.459
POL0002817,CUST0002862,Auto,4925.03,413492.25,2022-01-19,2024-06-17,0.197
POL0002818,CUST0000555,Auto,2449.03,375413.16,2021-01-11,2023-04-23,0.547
POL0002819,CUST0001656,Property,4363.26,111942.86,2019-04-11,2020-01-20,0.312
POL0002820,CUST0001756,Health,4274.01,439308.49,2024-11-06,2026-08-13,0.408
POL0002821,CUST0000046,Property,2655.29,267636.53,2021-03-13,2023-10-12,0.114
POL0002822,CUST0001260,Health,3592.1,445752.11,2021-02-24,2022-05-30,0.406
POL0002823,CUST0001072,Life,1125.21,171615.64,2021-03-20,2022-10-27,0.747
POL0002824,CUST0002246,Auto,3504.3,40405.02,2022-01-29,2024-03-31,0.534
POL0002825,CUST0002132,Life,1507.45,243228.22,2022-01-26,2024-09-25,0.108
POL0002826,CUST0000543,Health,4193.9,142220.43,2021-07-02,2022-12-21,0.476
POL0002827,CUST0001452,Life,601.88,360462.35,2019-02-18,2021-06-21,0.333
POL0002828,CUST0002119,Property,3911.07,478982.21,2022-03-09,2023-03-26,0.482
POL0002829,CUST0002568,Property,679.7,348577.33,2018-02-12,2020-04-13,0.424
POL0002830,CUST0001993,Health,4429.71,444597.63,2024-09-04,2025-12-08,0.846
POL0002831,CUST0002946,Auto,1660.18,231981.77,2021-09-10,2022-11-20,0.133
POL0002832,CUST0000913,Property,3341.09,388103.96,2024-10-11,2025-07-11,0.647
POL0002833,CUST0001069,Auto,2540.01,423091.28,2021-08-08,2022-12-24,0.781
POL0002834,CUST0002341,Health,1958.26,358329.06,2018-02-25,2020-10-22,0.867
POL0002835,CUST0002986,Auto,3298.12,258810.87,2023-10-04,2026-04-09,0.242
POL0002836,CUST0000812,Health,4748.11,316674.39,2019-08-26,2021-02-17,0.525
POL0002837,CUST0001489,Life,398.09,353248.43,2020-05-01,2022-08-20,0.135
POL0002838,CUST0001909,Health,4610.49,134011.36,2024-04-02,2025-09-14,0.499
POL0002839,CUST0001574,Life,3123.59,406693.84,2024-02-25,2024-10-23,0.2
POL0002840,CUST0000867,Health,4075.11,475659.02,2018-02-02,2020-05-02,0.77
POL0002841,CUST0002428,Property,2042.6,237967.26,2022-01-28,2023-01-29,0.191
POL0002842,CUST0001767,Property,2464.85,353522.92,2022-03-14,2024-04-11,0.511
POL0002843,CUST0002310,Auto,4370.48,371142.69,2021-11-20,2023-11-11,0.517
POL0002844,CUST0000580,Health,2191.27,334501.3,2020-02-01,2021-05-29,0.877
POL0002845,CUST0002405,Health,2766.37,278086.4,2019-06-02,2022-01-23,0.624
POL0002846,CUST0001443,Health,296.94,442007.5,2019-08-25,2021-11-20,0.33
POL0002847,CUST0000698,Auto,961.27,229974.09,2021-09-12,2023-05-20,0.293
POL0002848,CUST0001977,Property,3280.1,39940.45,2022-08-09,2023-09-05,0.203
POL0002849,CUST0002491,Health,3641.49,423832.62,2019-02-10,2020-09-17,0.705
POL0002850,CUST0000726,Auto,2996.48,340250.82,2019-09-22,2022-06-15,0.653
POL0002851,CUST0000286,Health,887.89,426136.73,2023-05-31,2024-04-08,0.588
POL0002852,CUST0001892,Life,2337.95,77888.25,2020-08-10,2021-09-12,0.133
POL0002853,CUST0000570,Health,1904.45,25068.94,2024-09-05,2026-04-28,0.71
POL0002854,CUST0002888,Life,2579.17,467843.52,2018-07-28,2019-12-08,0.614
POL0002855,CUST0001965,Auto,4377.58,82386.87,2020-05-19,2021-04-20,0.871
POL0002856,CUST0001514,Auto,3924.13,406729.64,2024-12-23,2025-12-25,0.57
POL0002857,CUST0000498,Property,603.15,413372.87,2024-10-27,2026-08-13,0.343
POL0002858,CUST0001918,Health,4473.48,357265.55,2021-06-03,2022-05-10,0.405
POL0002859,CUST0000705,Auto,2464.48,74318.48,2024-06-15,2025-04-19,0.241
POL0002860,CUST0001357,Property,3770.54,337025.33,2021-06-30,2022-10-26,0.678
POL0002861,CUST0000562,Health,872.19,445652.43,2021-11-11,2022-08-06,0.666
POL0002862,CUST0001999,Auto,3419.45,218510.51,2023-10-06,2024-09-11,0.261
POL0002863,CUST0000032,Life,1334.36,212623.26,2024-04-09,2024-11-10,0.227
POL0002864,CUST0000043,Auto,2304.23,227000.57,2021-02-16,2022-03-29,0.162
POL0002865,CUST0001917,Life,280.94,50313.23,2023-10-24,2024-09-18,0.83
POL0002866,CUST0001375,Property,927.73,447092.53,2019-05-19,2021-06-29,0.286
POL0002867,CUST0001846,Property,641.99,435899.6,2022-01-04,2022-08-18,0.375
POL0002868,CUST0000559,Health,1350.77,498975.57,2022-05-03,2024-10-14,0.324
POL0002869,CUST0002318,Health,680.09,296739.74,2019-10-03,2022-01-19,0.431
POL0002870,CUST0001437,Health,3521.17,378083.9,2023-07-12,2024-08-25,0.671
POL0002871,CUST0000943,Property,339.39,109309.23,2021-02-23,2023-02-11,0.796
POL0002872,CUST0001599,Life,3165.15,337089.12,2019-06-04,2021-10-31,0.246
POL0002873,CUST0001371,Health,875.4,328369.1,2021-02-05,2022-01-15,0.649
POL0002874,CUST0001929,Health,4736.77,451592.28,2024-06-25,2026-12-15,0.382
POL0002875,CUST0001637,Property,4678.85,417088.43,2022-12-26,2025-09-20,0.884
POL0002876,CUST0002085,Life,1282.41,469848.57,2018-06-24,2020-07-29,0.339
POL0002877,CUST0000092,Auto,3149.22,435728.4,2022-01-07,2024-02-29,0.106
POL0002878,CUST0001844,Health,334.43,435660.01,2018-09-12,2020-10-04,0.513
POL0002879,CUST0000185,Auto,4672.59,41224.43,2023-03-08,2023-11-08,0.221
POL0002880,CUST0000728,Auto,2710.34,424521.36,2023-12-24,2024-09-08,0.136
POL0002881,CUST0001052,Health,407.47,307664.41,2024-01-26,2024-12-10,0.659
POL0002882,CUST0001572,Property,1844.0,196417.78,2020-08-29,2022-03-31,0.686
POL0002883,CUST0002420,Health,568.88,37692.17,2021-07-16,2022-05-21,0.469
POL0002884,CUST0000832,Life,2086.13,342060.15,2019-06-02,2022-01-02,0.642
POL0002885,CUST0000345,Life,3415.65,170818.86,2020-12-26,2022-09-12,0.531
POL0002886,CUST0001443,Health,2455.47,239210.37,2018-05-28,2018-12-22,0.604
POL0002887,CUST0001220,Auto,2041.87,344046.93,2020-01-31,2021-02-15,0.577
POL0002888,CUST0002126,Life,771.95,456769.53,2020-01-10,2021-03-01,0.633
POL0002889,CUST0000167,Life,1375.71,414464.09,2023-08-20,2025-10-06,0.26
POL0002890,CUST0000264,Health,680.69,230792.59,2019-05-28,2021-07-23,0.315
POL0002891,CUST0001496,Health,4075.99,200013.75,2023-11-22,2026-07-27,0.452
POL0002892,CUST0001232,Property,849.15,127492.07,2022-10-23,2024-03-24,0.457
POL0002893,CUST0002772,Health,3057.79,192489.11,2018-05-31,2019-12-30,0.72
POL0002894,CUST0001287,Health,1845.15,64412.73,2024-08-30,2026-05-10,0.394
POL0002895,CUST0001530,Life,1284.7,485841.7,2022-07-01,2023-10-12,0.23
POL0002896,CUST0001809,Life,3269.45,291219.55,2021-02-09,2022-04-16,0.301
POL0002897,CUST0002560,Life,2393.61,72624.86,2019-07-24,2021-12-11,0.272
POL0002898,CUST0001878,Auto,2120.7,182874.94,2018-04-20,2019-01-24,0.685
POL0002899,CUST0001750,Life,3045.69,278049.18,2021-07-06,2023-08-09,0.476
POL0002900,CUST0001910,Life,2558.08,271113.96,2023-05-08,2024-12-29,0.667
POL0002901,CUST0002624,Health,1656.72,27396.65,2024-07-10,2026-10-10,0.433
POL0002902,CUST0002770,Property,2883.49,475912.11,2018-04-16,2020-09-05,0.812
POL0002903,CUST0001336,Life,3413.59,144934.08,2021-01-02,2023-06-06,0.887
POL0002904,CUST0001198,Property,328.13,17930.49,2018-07-11,2019-01-24,0.636
POL0002905,CUST0002479,Life,2436.18,47457.56,2018-11-24,2020-09-04,0.791
POL0002906,CUST0000768,Life,476.88,294295.5,2020-06-21,2022-09-16,0.506
POL0002907,CUST0002511,Property,1094.75,77514.91,2018-04-09,2020-09-27,0.848
POL0002908,CUST0000101,Health,2890.44,30445.15,2023-10-31,2024-05-04,0.765
POL0002909,CUST0001733,Life,4357.71,196016.97,2021-10-22,2023-06-12,0.893
POL0002910,CUST0001920,Property,4437.47,315152.98,2022-03-13,2023-09-23,0.598
POL0002911,CUST0002292,Life,535.73,64801.5,2023-04-09,2025-02-24,0.723
POL0002912,CUST0001372,Auto,2211.7,163530.64,2022-07-20,2023-05-09,0.534
POL0002913,CUST0000105,Auto,2998.43,214702.73,2021-03-30,2023-02-18,0.307
POL0002914,CUST0000694,Auto,905.94,88135.45,2024-11-26,2027-01-10,0.384
POL0002915,CUST0001691,Auto,3874.07,257976.21,2020-06-27,2022-08-29,0.815
POL0002916,CUST0001311,Health,3772.33,51754.9,2021-02-27,2022-12-07,0.145
POL0002917,CUST0001071,Auto,4536.04,32794.06,2019-01-13,2019-10-12,0.573
POL0002918,CUST0001067,Property,240.73,264719.33,2024-02-25,2025-12-27,0.398
POL0002919,CUST0000818,Life,1240.08,131469.52,2019-02-15,2019-11-23,0.409
POL0002920,CUST0002269,Property,4170.5,56733.17,2024-10-14,2026-08-17,0.808
POL0002921,CUST0001537,Auto,3418.78,217717.17,2019-04-13,2021-11-10,0.783
POL0002922,CUST0002192,Health,4493.07,458418.96,2018-05-12,2020-04-26,0.579
POL0002923,CUST0000890,Auto,474.46,364854.3,2024-03-09,2026-01-02,0.318
POL0002924,CUST0001878,Auto,3065.43,409651.8,2024-10-20,2026-08-09,0.48
POL0002925,CUST0001874,Health,2931.42,437237.85,2023-09-15,2024-08-26,0.427
POL0002926,CUST0000790,Health,371.24,486587.59,2023-12-10,2024-10-24,0.383
POL0002927,CUST0000553,Health,2664.91,383990.82,2019-10-23,2020-07-22,0.182
POL0002928,CUST0000844,Health,3125.7,308119.88,2024-05-01,2025-04-26,0.534
POL0002929,CUST0000659,Health,1118.21,189058.68,2020-09-29,2022-10-24,0.341
POL0002930,CUST0002885,Health,1511.98,99005.19,2021-07-26,2022-01-25,0.629
POL0002931,CUST0001019,Life,3273.67,346463.34,2019-01-14,2021-03-09,0.355
POL0002932,CUST0001954,Auto,2447.84,497525.49,2021-09-29,2023-04-20,0.445
POL0002933,CUST0001191,Auto,4318.47,239005.76,2020-07-14,2021-10-08,0.142
POL0002934,CUST0000751,Health,1843.43,364602.89,2018-08-16,2021-04-16,0.894
POL0002935,CUST0002297,Property,1479.97,252595.3,2022-01-08,2022-11-15,0.506
POL0002936,CUST0000775,Health,4927.36,221647.38,2020-01-14,2022-02-15,0.119
POL0002937,CUST0002812,Life,4573.45,211049.75,2022-08-08,2025-04-29,0.533
POL0002938,CUST0001381,Property,339.17,257266.09,2022-02-02,2024-03-15,0.796
POL0002939,CUST0000692,Life,3899.5,189778.87,2023-01-24,2024-12-15,0.718
POL0002940,CUST0002868,Property,729.61,376898.93,2024-03-13,2026-07-26,0.661
POL0002941,CUST0000719,Property,331.93,438393.29,2019-12-31,2022-09-17,0.212
POL0002942,CUST0000234,Health,1513.74,442613.8,2019-02-02,2019-09-21,0.626
POL0002943,CUST0002072,Life,1492.86,121572.37,2021-09-07,2022-12-20,0.713
POL0002944,CUST0001405,Property,4132.73,448995.48,2023-12-14,2025-08-30,0.558
POL0002945,CUST0001006,Life,3611.2,177360.1,2020-10-19,2021-12-09,0.814
POL0002946,CUST0001370,Health,4911.73,161560.76,2023-07-18,2026-03-12,0.322
POL0002947,CUST0001402,Health,3615.26,366110.47,2024-12-01,2026-10-02,0.294
POL0002948,CUST0002570,Health,2207.63,159301.21,2019-06-19,2020-09-20,0.796
POL0002949,CUST0002065,Health,3554.85,35953.54,2023-05-31,2024-01-09,0.6
POL0002950,CUST0002293,Auto,4997.4,193072.71,2024-10-02,2027-05-05,0.101
POL0002951,CUST0002766,Property,3608.68,363518.14,2024-09-08,2026-02-28,0.383
POL0002952,CUST0002818,Auto,3856.07,170209.63,2022-02-03,2024-05-08,0.786
POL0002953,CUST0000717,Health,4704.15,318483.94,2019-07-16,2021-08-01,0.122
POL0002954,CUST0001563,Property,745.53,333458.53,2019-08-24,2021-07-29,0.103
POL0002955,CUST0001712,Property,3582.96,369530.65,2019-04-09,2021-08-25,0.325
POL0002956,CUST0001226,Life,4283.87,449593.93,2018-07-16,2020-04-17,0.831
POL0002957,CUST0001272,Health,4781.02,221956.6,2021-09-04,2022-06-11,0.821
POL0002958,CUST0002166,Auto,1212.65,91551.72,2022-09-02,2025-01-20,0.515
POL0002959,CUST0000009,Life,2618.86,166273.6,2021-07-18,2023-04-19,0.543
POL0002960,CUST0000598,Property,3466.66,221761.96,2018-11-14,2021-06-19,0.366
POL0002961,CUST0000023,Auto,1387.85,359806.82,2018-04-12,2019-07-03,0.295
POL0002962,CUST0001991,Health,3082.27,16429.84,2022-07-20,2024-01-12,0.752
POL0002963,CUST0002288,Auto,1436.38,164734.84,2024-05-16,2025-12-24,0.185
POL0002964,CUST0001609,Auto,1800.59,392122.86,2023-08-09,2024-03-12,0.49
POL0002965,CUST0002075,Auto,2319.29,338720.27,2021-03-17,2022-12-24,0.608
POL0002966,CUST0001105,Life,2740.11,368552.59,2018-10-17,2021-03-30,0.183
POL0002967,CUST0002247,Property,2356.96,407787.28,2024-05-03,2025-07-15,0.516
